subType,name,block,type,numLanes,project,route,length,dateInstalled
STRPRD,GUILFORD AVE,2400 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,401.40027670000001,0
STRPRD,GUILFORD AVE,2500 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,416.29257401000001,0
STRPRD,GUILFORD AVE,2600 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,228.06970063,0
STRPRD,GUILFORD AVE,2600 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,231.41399462999999,0
STRPRD,GUILFORD AVE,2700 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,232.56090728999999,0
STRPRD,GUILFORD AVE,2700 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,235.05032464000001,0
STRPRD,GUILFORD AVE,2800 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,232.97778165,0
STRPRD,GUILFORD AVE,2800 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,234.01476524,0
STRPRD,GUILFORD AVE,2900 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,464.68299751000001,0
STRPRD,GUILFORD AVE,3000 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,472.40826232000001,0
STRPRD,GUILFORD AVE,3100 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,198.33811696999999,0
STRPRD,GUILFORD AVE,3100 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,202.15523008,0
STRPRD,GUILFORD AVE,3200 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,129.38947601999999,0
STRPRD,GUILFORD AVE,3200 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,277.45264214000002,0
STRPRD,GUILFORD AVE,3300 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,232.43328249999999,0
STRPRD,GUILFORD AVE,3400 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,200.93503339,0
STRPRD,GUILFORD AVE,800 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE, ,381.86623678000001,2008
STRPRD,GUILFORD AVE,900 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE, ,152.86770669000001,2008
STRPRD,GUILFORD AVE,900 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE, ,213.86871682,2008
STRPRD,GUILFORD TERR, ,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,165.16276779,0
STRPRD,GUILFORD TERR,3400 BLK GUILFORD TERR,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,13.727281440000001,0
STRPRD,GUILFORD TERR,3400 BLK GUILFORD TERR,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,131.18921073999999,0
STRPRD,GUILFORD TERR,3400 BLK GUILFORD TERR,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,158.42437759000001,0
STRPRD,GUILFORD TERR,3400 BLK GUILFORD TERR,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,269.12796049999997,0
STRPRD,GWYNN OAK AVE, ,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,192.12385985,2010
STRPRD,GWYNN OAK AVE, ,BIKE LANE,2,OPERATION ORANGE CONE, ,22.46776706,2008
STRPRD,GWYNN OAK AVE, ,BIKE LANE,2,OPERATION ORANGE CONE, ,23.27697534,2008
STRPRD,GWYNN OAK AVE,3600 BLK GWYNN OAK AVE,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,467.27215928999999,2010
STRPRD,GWYNN OAK AVE,3600 BLK GWYNN OAK AVE,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,659.08162284000002,2010
STRPRD,GWYNN OAK AVE,3700 BLK GWYNN OAK AVE,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,648.70961091000004,2010
STRPRD,GWYNN OAK AVE,3700 BLK GWYNN OAK AVE,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,651.55003519000002,2010
STRPRD,GWYNN OAK AVE,3800 BLK GWYNN OAK AVE,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,446.74088839000001,2010
STRPRD,GWYNN OAK AVE,3800 BLK GWYNN OAK AVE,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,448.69550157999998,2010
STRPRD,GWYNN OAK AVE,3900 BLK GWYNN OAK AVE,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,69.005291049999997,2010
STRPRD,GWYNN OAK AVE,3900 BLK GWYNN OAK AVE,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,90.888099589999996,2010
STRPRD,GWYNN OAK AVE,3900 BLK GWYNN OAK AVE,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,201.93711902999999,2010
STRPRD,GWYNN OAK AVE,3900 BLK GWYNN OAK AVE,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,213.78793780000001,2010
STRPRD,GWYNN OAK AVE,4700 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,90.054446470000002,2008
STRPRD,GWYNN OAK AVE,4700 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,164.24652058999999,2008
STRPRD,GWYNN OAK AVE,4700 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,223.96381787999999,2008
STRPRD,GWYNN OAK AVE,4800 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,168.60344606999999,2008
STRPRD,GWYNN OAK AVE,4800 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,391.05978593999998,2008
STRPRD,GWYNN OAK AVE,5000 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,772.99054007999996,2008
STRPRD,GWYNN OAK AVE,5100 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,606.60733792999997,2008
STRPRD,GWYNN OAK AVE,5200 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,174.95535978000001,2008
STRPRD,GWYNN OAK AVE,5200 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,443.00978327000001,2008
STRPRD,GWYNN OAK AVE,5300 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,599.37999145000003,2008
STRPRD,GWYNN OAK AVE,5500 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,267.73850598000001,2008
STRPRD,GWYNN OAK AVE,5500 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,664.23046582999996,2008
STRPRD,GWYNN OAK AVE,5600 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,226.27721885,2008
STRPRD,HAMLIN AVE, ,SHARROW,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,49.099903869999999,2010
STRPRD,HAMLIN AVE,5500 BLK HAMLIN AVE,SHARROW,1,PARK HEIGHTS BIKE NETWORK,NORTHERN,129.60390884,2010
STRPRD,HAMLIN AVE,5500 BLK HAMLIN AVE,SHARROW,1,PARK HEIGHTS BIKE NETWORK,NORTHERN,193.89645826,2010
STRPRD,HILLEN ROAD, ,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,65.163509590000004,2007
STRPRD,HILTON ROAD, ,SHARROW,2, , ,154.20425456000001,2012
STRPRD,HILTON ROAD,3800 BLK HILTON ROAD,SHARROW,2, , ,172.56375599,2012
STRPRD,HILTON ROAD,3900 BLK HILTON ROAD,BIKE LANE,1, , ,177.75831514000001,2012
STRPRD,HILTON ROAD,3900 BLK HILTON ROAD,SHARROW,2, , ,103.28915852,2012
STRPRD,HILTON ROAD,3900 BLK HILTON ROAD,SHARROW,2, , ,263.1540809,2012
STRPRD,HILTON ROAD,4000 BLK HILTON ROAD,BIKE LANE,1, , ,121.43002674,2012
STRPRD,HILTON ROAD,4000 BLK HILTON ROAD,BIKE LANE,1, , ,584.15402298000004,2012
STRPRD,JACKSON ST,1300 BLK JACKSON ST,SIGNED ROUTE,1, ,FT McHENRY,76.639642350000003,0
STRPRD,JACKSON ST,1300 BLK JACKSON ST,SIGNED ROUTE,1, ,FT McHENRY,116.65475279,0
STRPRD,JACKSON ST,1400 BLK JACKSON ST,SIGNED ROUTE,1, ,FT McHENRY,112.27653721,0
STRPRD,JACKSON ST,1400 BLK JACKSON ST,SIGNED ROUTE,1, ,FT McHENRY,133.32986432999999,0
STRPRD,JACKSON ST,1400 BLK JACKSON ST,SIGNED ROUTE,1, ,FT McHENRY,138.88267299,0
STRPRD,KELLY AVE,1700 BLK KELLY AVE,BIKE LANE,1,TRAFFIC,NORTHERN,63.22417085,2008
STRPRD,KELLY AVE,1700 BLK KELLY AVE,BIKE LANE,1,TRAFFIC,NORTHERN,477.60761022999998,2008
STRPRD,KELLY AVE,1900 BLK KELLY AVE,BIKE LANE,1,TRAFFIC,NORTHERN,1575.14353706,2008
STRPRD,KELLY AVE,2000 BLK KELLY AVE,BIKE LANE,1,TRAFFIC,NORTHERN,1093.0441553000001,2008
STRPRD,KELLY AVE,2200 BLK KELLY AVE,BIKE LANE,1,TRAFFIC,NORTHERN,181.14699264999999,2008
STRPRD,KESWICK ROAD, ,SHARROW,2,COLLEGETOWN, ,41.874843609999999,2007
STRPRD,KESWICK ROAD, ,SHARROW,2,COLLEGETOWN, ,76.964442219999995,2007
STRPRD,KESWICK ROAD,2900 BLK KESWICK ROAD,SHARROW,2,COLLEGETOWN, ,508.70091323999998,2007
STRPRD,KESWICK ROAD,3000 BLK KESWICK ROAD,SHARROW,2,COLLEGETOWN, ,14.581582559999999,2007
STRPRD,KESWICK ROAD,3000 BLK KESWICK ROAD,SHARROW,2,COLLEGETOWN, ,358.00370378999997,2007
STRPRD,KESWICK ROAD,3100 BLK KESWICK ROAD,SHARROW,2,COLLEGETOWN, ,447.93340340999998,2007
STRPRD,KESWICK ROAD,3200 BLK KESWICK ROAD,SHARROW,2,COLLEGETOWN, ,445.73422414999999,2007
STRPRD,LAKE DR, ,BIKE LANE,1,MAINTENANCE, ,2916.52893038,2009
STRPRD,LAKE DR, ,BIKE LANE,1,MAINTENANCE, ,3467.6752418999999,2009
STRPRD,LAKE MONTEBELLO DR,3700 BLK LAKE MONTEBELLO DR,BIKE LANE,1,COLLEGETOWN, ,259.65672460000002,2007
STRPRD,LANCASTER ST, ,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,15.33626327,2010
STRPRD,LANCASTER ST, ,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,58.718540769999997,2010
STRPRD,LANCASTER ST,1500 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,198.59728086999999,2010
STRPRD,LANCASTER ST,1500 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,204.89767171,2010
STRPRD,LANCASTER ST,1600 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,87.827586120000007,2010
STRPRD,LANCASTER ST,1600 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,218.08983767999999,2010
STRPRD,LANCASTER ST,1600 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,245.47645005000001,2010
STRPRD,LANCASTER ST,1700 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,179.54762509,2010
STRPRD,LANCASTER ST,1700 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,311.13760257000001,2010
STRPRD,LANCASTER ST,1800 BLK LANCASTER ST,CONTRAFLOW,1,SOUTHEAST BIKE NETWORK, ,184.02491033999999,2010
STRPRD,LANCASTER ST,1800 BLK LANCASTER ST,CONTRAFLOW,1,SOUTHEAST BIKE NETWORK, ,187.18438954999999,2010
STRPRD,LANCASTER ST,1900 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,365.92333060999999,2010
STRPRD,LEAKIN ST,700 BLK LEAKIN ST,SHARROW,1,SOUTHEAST BIKE NETWORK, ,113.62229535,2010
STRPRD,LEAKIN ST,700 BLK LEAKIN ST,SHARROW,1,SOUTHEAST BIKE NETWORK, ,179.08094166000001,2010
STRPRD,LIBERTY HEIGHTS AVE,2000 BLK LIBERTY HEIGHTS AVE,BIKE LANE,1, , ,164.41023835999999,2012
STRPRD,LIBERTY HEIGHTS AVE,2100 BLK LIBERTY HEIGHTS AVE,BIKE LANE,1, , ,301.04212488000002,2012
STRPRD,LIBERTY HEIGHTS AVE,2200 BLK LIBERTY HEIGHTS AVE,BIKE LANE,1, , ,265.19419412000002,2012
STRPRD,LIGHT ST, ,BIKE LANE,2,OPERATION ORANGE CONE, ,22.700969910000001,2012
STRPRD,LIGHT ST,700 BLK LIGHT ST,BIKE LANE,2,OPERATION ORANGE CONE, ,213.0360025,2012
STRPRD,LIGHT ST,800 BLK LIGHT ST,BIKE LANE,2,OPERATION ORANGE CONE, ,51.117435239999999,2012
STRPRD,LIGHT ST,800 BLK LIGHT ST,BIKE LANE,2,OPERATION ORANGE CONE, ,141.31153230000001,2012
STRPRD,LIGHT ST,800 BLK LIGHT ST,BIKE LANE,2,OPERATION ORANGE CONE, ,175.46389138000001,2012
STRPRD,LIGHT ST,900 BLK LIGHT ST,BIKE LANE,2,OPERATION ORANGE CONE, ,114.20772669999999,2012
STRPRD,LIGHT ST,900 BLK LIGHT ST,BIKE LANE,2,OPERATION ORANGE CONE, ,127.84569471,2012
STRPRD,LOCH RAVEN BLVD, ,SHARROW,1,OPERATION ORANGE CONE, ,35.70740181,2008
STRPRD,LOCH RAVEN BLVD, ,SHARROW,2,OPERATION ORANGE CONE, ,61.990611870000002,2008
STRPRD,LOCH RAVEN BLVD, ,SHARROW,2,OPERATION ORANGE CONE, ,62.945542930000002,2008
STRPRD,LOCH RAVEN BLVD, ,SHARROW,2,OPERATION ORANGE CONE, ,145.66352685999999,2008
STRPRD,LOCH RAVEN BLVD,3200 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,628.93584958999998,2008
STRPRD,LOCH RAVEN BLVD,3200 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,783.51454504000003,2008
STRPRD,LOCH RAVEN BLVD,3300 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,137.56262407,2008
STRPRD,LOCH RAVEN BLVD,3300 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,145.28664028,2008
STRPRD,LOCH RAVEN BLVD,3300 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,146.69516419000001,2008
STRPRD,LOCH RAVEN BLVD,3300 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,162.2540109,2008
STRPRD,LOCH RAVEN BLVD,3400 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,148.04047901999999,2008
STRPRD,LOCH RAVEN BLVD,3400 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,156.16983511999999,2008
STRPRD,LOCH RAVEN BLVD,3500 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,132.50777306000001,2008
STRPRD,LOCH RAVEN BLVD,3500 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,133.00689957,2008
STRPRD,LOCH RAVEN BLVD,3600 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,69.309940040000001,2008
STRPRD,LOCH RAVEN BLVD,3600 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,106.39687512,2008
STRPRD,LOCH RAVEN BLVD,3600 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,233.14930129999999,2008
STRPRD,LOCH RAVEN BLVD,3700 BLK LOCH RAVEN BLVD,SHARROW,1,OPERATION ORANGE CONE, ,153.40596485,2008
STRPRD,LOCH RAVEN BLVD,3700 BLK LOCH RAVEN BLVD,SHARROW,1,OPERATION ORANGE CONE, ,174.48231795999999,2008
STRPRD,LOCH RAVEN BLVD,3700 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE, ,339.95792252000001,2008
STRPRD,LOCH RAVEN BLVD,4700 BLK LOCH RAVEN BLVD,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,67.00418612,2007
STRPRD,MADISON AVE,2200 BLK MADISON AVE,BIKE LANE,1,PLANNING TRAFFIC,EUTAW,281.52812516,2010
STRPRD,MADISON AVE,2200 BLK MADISON AVE,BIKE LANE,1,PLANNING TRAFFIC,EUTAW,709.32774190999999,2010
STRPRD,MADISON AVE,2400 BLK MADISON AVE,BIKE LANE,1,PLANNING TRAFFIC,EUTAW,434.35507882000002,2010
STRPRD,MADISON AVE,2500 BLK MADISON AVE,BIKE LANE,1,PLANNING TRAFFIC,EUTAW,169.30173361000001,2010
STRPRD,MADISON AVE,2500 BLK MADISON AVE,BIKE LANE,1,PLANNING TRAFFIC,EUTAW,274.05060085000002,2010
STRPRD,MADISON AVE,2500 BLK MADISON AVE,BIKE LANE,1,PLANNING TRAFFIC,EUTAW,310.76236468000002,2010
STRPRD,MC CALLUM DR,3700 BLK MC CALLUM DR,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,1387.10258505,2007
STRPRD,MILLBROOK ROAD,100 BLK MILLBROOK ROAD,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,579.21133196000005,2007
STRPRD,MILLBROOK ROAD,4400 BLK MILLBROOK ROAD,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,184.32715888999999,2007
STRPRD,MILLBROOK ROAD,4500 BLK MILLBROOK ROAD,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,755.40848774999995,2007
STRPRD,MILLBROOK ROAD,4600 BLK MILLBROOK ROAD,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,689.63615089999996,2007
STRPRD,MORAVIA PARK DR,6100 BLK MORAVIA PARK DR,BIKE LANE,2,ENGINEERING CONSTRUCTION, ,179.34986806000001,2012
STRPRD,MORAVIA PARK DR,6100 BLK MORAVIA PARK DR,BIKE LANE,2,ENGINEERING CONSTRUCTION, ,181.99279812,2012
STRPRD,MORAVIA PARK DR,6100 BLK MORAVIA PARK DR,BIKE LANE,2,ENGINEERING CONSTRUCTION, ,187.38415322,2012
STRPRD,MORAVIA PARK DR,6300 BLK MORAVIA PARK DR,SHARROW,2,ENGINEERING CONSTRUCTION, ,403.08043734,2012
STRPRD,MORAVIA PARK DR,6500 BLK MORAVIA PARK DR,BIKE LANE,2,ENGINEERING CONSTRUCTION, ,229.65647501999999,2012
STRPRD,MORAVIA PARK DR,6500 BLK MORAVIA PARK DR,BIKE LANE,2,ENGINEERING CONSTRUCTION, ,502.44241925,2012
STRPRD,MORAVIA PARK DR,6700 BLK MORAVIA PARK DR,BIKE LANE,2,ENGINEERING CONSTRUCTION, ,825.34026931000005,2012
STRPRD,MORAVIA PARK DR,6800 BLK MORAVIA PARK DR,BIKE LANE,2,ENGINEERING CONSTRUCTION, ,879.77417157000002,2012
STRPRD,N BROADWAY, ,SHARROW,1,TRAFFIC CALMING, ,17.595056599999999,2012
STRPRD,N BROADWAY, ,SHARROW,1,TRAFFIC CALMING, ,20.910801230000001,2012
STRPRD,N BROADWAY, ,SHARROW,1,TRAFFIC CALMING, ,22.252744979999999,2012
STRPRD,N BROADWAY, ,SHARROW,1,TRAFFIC CALMING, ,51.924955830000002,2012
STRPRD,N BROADWAY, ,SHARROW,1,TRAFFIC CALMING, ,54.456561450000002,2012
STRPRD,N BROADWAY,100 BLK N BROADWAY,SHARROW,1,TRAFFIC CALMING, ,238.68511447,2012
STRPRD,N BROADWAY,100 BLK N BROADWAY,SHARROW,1,TRAFFIC CALMING, ,257.17699575,2012
STRPRD,N BROADWAY,100 BLK N BROADWAY,SHARROW,1,TRAFFIC CALMING, ,482.76374558999998,2012
STRPRD,N BROADWAY,1000 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,493.3795035,2012
STRPRD,N BROADWAY,1000 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,494.64657219999998,2012
STRPRD,N BROADWAY,1100 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,139.54863671000001,2012
STRPRD,N BROADWAY,1100 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,207.54778744999999,2012
STRPRD,N BROADWAY,1200 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,180.52267477000001,2012
STRPRD,N BROADWAY,1200 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,245.18169904000001,2012
STRPRD,N BROADWAY,1200 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,386.72836801,2012
STRPRD,N BROADWAY,1200 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,389.72786552999997,2012
STRPRD,N BROADWAY,1300 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,95.867882649999999,2012
STRPRD,N BROADWAY,1300 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,175.00097625000001,2012
STRPRD,N BROADWAY,1300 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,186.03493266000001,2012
STRPRD,N BROADWAY,1300 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,204.8706943,2012
STRPRD,N BROADWAY,1300 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,364.88266109,2012
STRPRD,N BROADWAY,1400 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,204.13705590999999,2012
STRPRD,N BROADWAY,1400 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,316.05660653000001,2012
STRPRD,N BROADWAY,1500 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,385.26953437999998,2012
STRPRD,N BROADWAY,1500 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,385.67006357000002,2012
STRPRD,N BROADWAY,1600 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,390.10746775000001,2012
STRPRD,N BROADWAY,1600 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,390.36656524,2012
STRPRD,N BROADWAY,1700 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,385.13299838,2012
STRPRD,N BROADWAY,1700 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,385.16929464999998,2012
STRPRD,N BROADWAY,1800 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,151.90712392,2012
STRPRD,N BROADWAY,1800 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,180.17640657999999,2012
STRPRD,N BROADWAY,1800 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,206.53376714999999,2012
STRPRD,N BROADWAY,1800 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,264.11632145999999,2012
STRPRD,N BROADWAY,1800 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,276.98789226999997,2012
STRPRD,N BROADWAY,200 BLK N BROADWAY,SHARROW,1,TRAFFIC CALMING, ,214.13328935999999,2012
STRPRD,N BROADWAY,200 BLK N BROADWAY,SHARROW,1,TRAFFIC CALMING, ,222.93651632000001,2012
STRPRD,N BROADWAY,300 BLK N BROADWAY,SHARROW,1,TRAFFIC CALMING, ,200.72133742,2012
STRPRD,N BROADWAY,300 BLK N BROADWAY,SHARROW,1,TRAFFIC CALMING, ,214.64408566,2012
STRPRD,N BROADWAY,400 BLK N BROADWAY,SHARROW,1,TRAFFIC CALMING, ,331.36545903000001,2012
STRPRD,N BROADWAY,400 BLK N BROADWAY,SHARROW,1,TRAFFIC CALMING, ,335.95008698999999,2012
STRPRD,N BROADWAY,500 BLK N BROADWAY,SHARROW,1,TRAFFIC CALMING, ,370.97269743999999,2012
STRPRD,N BROADWAY,500 BLK N BROADWAY,SHARROW,1,TRAFFIC CALMING, ,745.60229962999995,2012
STRPRD,N BROADWAY,600 BLK N BROADWAY,SHARROW,1,TRAFFIC CALMING, ,406.97714330000002,2012
STRPRD,N BROADWAY,700 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,383.90698350999998,2012
STRPRD,N BROADWAY,700 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,386.24934501000001,2012
STRPRD,N BROADWAY,800 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,191.40639160999999,2012
STRPRD,N BROADWAY,800 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,195.38701689000001,2012
STRPRD,N BROADWAY,800 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,387.50120748000001,2012
STRPRD,N BROADWAY,900 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,153.21645441000001,2012
STRPRD,N BROADWAY,900 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,173.30915845000001,2012
STRPRD,N BROADWAY,900 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,173.43620730000001,2012
STRPRD,N BROADWAY,900 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,189.98558365,2012
STRPRD,N BROADWAY,900 BLK N BROADWAY,BIKE LANE,1,TRAFFIC CALMING, ,308.99276159999999,2012
STRPRD,N BROADWAY,UNIT BLK N BROADWAY,SHARROW,1,TRAFFIC CALMING, ,175.38460065000001,2012
STRPRD,N BROADWAY,UNIT BLK N BROADWAY,SHARROW,1,TRAFFIC CALMING, ,221.46049418000001,2012
STRPRD,N BROADWAY,UNIT BLK N BROADWAY,SHARROW,1,TRAFFIC CALMING, ,401.20227832,2012
STRPRD,N CENTRAL AVE,UNIT BLK N CENTRAL AVE,BIKE LANE,1,SOUTHEAST BIKE NETWORK, ,178.35707006000001,2010
STRPRD,N CENTRAL AVE,UNIT BLK N CENTRAL AVE,BIKE LANE,1,SOUTHEAST BIKE NETWORK, ,260.89441303000001,2010
STRPRD,N CENTRAL AVE,UNIT BLK N CENTRAL AVE,BIKE LANE,1,SOUTHEAST BIKE NETWORK, ,437.02900688,2010
STRPRD,N CHARLES,3300 BLK N CHARLES,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,1132.2825163499999,2007
STRPRD,N CHARLES ST, ,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,13.32667097,2007
STRPRD,N CHARLES ST, ,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,35.314116849999998,2007
STRPRD,N CHARLES ST, ,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,50.445053110000003,2007
STRPRD,N CHARLES ST, ,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,84.774133550000002,2007
